Date,Open,High,Low,Close,Adj Close,Volume
2001-06-19,17550.000000,17600.000000,16950.000000,17300.000000,11823.811523,393700
2001-06-20,16800.000000,17100.000000,16650.000000,16900.000000,11550.428711,212000
2001-06-21,16600.000000,16850.000000,16000.000000,16600.000000,11345.390625,596900
2001-06-22,16400.000000,17450.000000,16400.000000,17000.000000,11618.775391,381200
2001-06-25,16550.000000,17500.000000,16550.000000,17400.000000,11892.159180,319500
2001-06-26,17400.000000,17850.000000,17000.000000,17800.000000,12165.541016,358000
2001-06-27,17800.000000,18000.000000,17350.000000,18000.000000,12302.233398,170900
2001-06-28,17800.000000,18000.000000,17350.000000,17450.000000,11926.331055,216100
2001-06-29,17600.000000,17750.000000,17200.000000,17300.000000,11823.811523,450900
2001-07-02,17250.000000,17550.000000,17200.000000,17250.000000,11789.637695,151600
2001-07-03,17300.000000,17400.000000,17100.000000,17350.000000,11857.984375,298700
2001-07-04,17100.000000,17300.000000,16850.000000,17300.000000,11823.811523,199000
2001-07-05,16850.000000,17200.000000,16850.000000,17000.000000,11618.775391,181200
2001-07-06,16650.000000,17000.000000,16650.000000,16900.000000,11550.428711,210800
2001-07-09,16700.000000,16750.000000,15800.000000,16200.000000,11072.008789,536700
2001-07-10,16300.000000,16350.000000,15700.000000,15850.000000,10832.800781,280300
2001-07-11,15500.000000,16200.000000,15050.000000,15900.000000,10866.970703,624400
2001-07-12,16200.000000,16650.000000,16200.000000,16600.000000,11345.390625,372000
2001-07-13,16600.000000,16850.000000,15900.000000,16600.000000,11345.390625,328000
2001-07-16,16100.000000,16500.000000,16050.000000,16250.000000,11106.181641,194500
2001-07-17,null,null,null,null,null,null
2001-07-18,15850.000000,16200.000000,15200.000000,16000.000000,10935.316406,502000
2001-07-19,15350.000000,15700.000000,15300.000000,15500.000000,10593.590820,117500
2001-07-20,15500.000000,16000.000000,15450.000000,15500.000000,10593.590820,271100
2001-07-23,15150.000000,15500.000000,15050.000000,15200.000000,10388.551758,136900
2001-07-24,15100.000000,15100.000000,14150.000000,14600.000000,9978.478516,333900
2001-07-25,14000.000000,14700.000000,14000.000000,14600.000000,9978.478516,189000
2001-07-26,14700.000000,14700.000000,14250.000000,14600.000000,9978.478516,241200
2001-07-27,14750.000000,15250.000000,14650.000000,15100.000000,10320.207031,267500
2001-07-30,14800.000000,14800.000000,14600.000000,14700.000000,10046.823242,65600
2001-07-31,14350.000000,14600.000000,14250.000000,14500.000000,9910.133789,351100
2001-08-01,14500.000000,14950.000000,14350.000000,14800.000000,10115.169922,574300
2001-08-02,14950.000000,14950.000000,14350.000000,14350.000000,9807.612305,386100
2001-08-03,14400.000000,15600.000000,14400.000000,15350.000000,10491.071289,901000
2001-08-06,15000.000000,15450.000000,15000.000000,15350.000000,10491.071289,242900
2001-08-07,15000.000000,15350.000000,15000.000000,15350.000000,10491.071289,173000
2001-08-08,15500.000000,15850.000000,15400.000000,15650.000000,10696.106445,547200
2001-08-09,15300.000000,15650.000000,14850.000000,14900.000000,10183.514648,317100
2001-08-10,15000.000000,15100.000000,14700.000000,14800.000000,10115.169922,151400
2001-08-13,14850.000000,15350.000000,14650.000000,15250.000000,10422.724609,435800
2001-08-14,15300.000000,15850.000000,15250.000000,15800.000000,10798.625977,436100
2001-08-15,null,null,null,null,null,null
2001-08-16,15600.000000,16700.000000,15400.000000,16150.000000,11037.836914,572800
2001-08-17,16250.000000,16750.000000,16150.000000,16700.000000,11413.737305,750100
2001-08-20,16400.000000,16400.000000,16000.000000,16100.000000,11003.665039,164000
2001-08-21,16000.000000,16400.000000,15950.000000,16200.000000,11072.008789,154800
2001-08-22,16200.000000,16300.000000,15950.000000,16100.000000,11003.665039,138000
2001-08-23,16250.000000,16400.000000,16050.000000,16300.000000,11140.353516,132700
2001-08-24,16500.000000,16500.000000,15950.000000,16200.000000,11072.008789,93400
2001-08-27,16400.000000,16850.000000,16100.000000,16700.000000,11413.737305,222100
2001-08-28,16700.000000,16800.000000,16500.000000,16700.000000,11413.737305,131100
2001-08-29,16300.000000,16700.000000,16250.000000,16500.000000,11277.045898,137800
2001-08-30,16400.000000,16600.000000,16300.000000,16500.000000,11277.045898,179800
2001-08-31,16400.000000,16600.000000,15900.000000,16000.000000,10935.316406,498200
2001-09-03,16000.000000,16150.000000,15600.000000,16150.000000,11037.836914,406100
2001-09-04,16700.000000,16700.000000,15800.000000,16150.000000,11037.836914,365700
2001-09-05,16000.000000,16550.000000,16000.000000,16400.000000,11208.701172,121700
2001-09-06,16300.000000,16550.000000,15800.000000,15900.000000,10866.970703,301000
2001-09-07,16000.000000,16300.000000,15750.000000,16300.000000,11140.353516,70500
2001-09-10,16000.000000,16100.000000,15800.000000,15800.000000,10798.625977,108400
2001-09-11,16000.000000,16550.000000,15850.000000,15850.000000,10832.800781,306000
2001-09-12,13500.000000,14500.000000,13500.000000,13500.000000,9226.673828,500500
2001-09-13,13500.000000,14750.000000,13500.000000,14600.000000,9978.478516,248200
2001-09-14,14500.000000,14600.000000,14100.000000,14500.000000,9910.133789,221000
2001-09-17,14500.000000,15000.000000,13700.000000,15000.000000,10251.860352,144700
2001-09-18,15000.000000,15200.000000,14750.000000,15000.000000,10251.860352,159100
2001-09-19,15000.000000,15000.000000,14600.000000,14900.000000,10183.514648,64600
2001-09-20,14500.000000,14650.000000,14250.000000,14500.000000,9910.133789,162500
2001-09-21,14200.000000,14500.000000,14050.000000,14500.000000,9910.133789,139600
2001-09-24,null,null,null,null,null,null
2001-09-25,14450.000000,14500.000000,13700.000000,13700.000000,9363.364258,248800
2001-09-26,13700.000000,13850.000000,13600.000000,13750.000000,9397.539063,103000
2001-09-27,13550.000000,13750.000000,13550.000000,13700.000000,9363.364258,192100
2001-09-28,null,null,null,null,null,null
2001-10-01,null,null,null,null,null,null
2001-10-02,null,null,null,null,null,null
2001-10-03,null,null,null,null,null,null
2001-10-04,14500.000000,14500.000000,14200.000000,14400.000000,9841.786133,231600
2001-10-05,14600.000000,14600.000000,14200.000000,14350.000000,9807.612305,282700
2001-10-08,14350.000000,14350.000000,14200.000000,14200.000000,9705.094727,70900
2001-10-09,14300.000000,14650.000000,13900.000000,14600.000000,9978.478516,193200
2001-10-10,14800.000000,14900.000000,14500.000000,14650.000000,10012.650391,74800
2001-10-11,14900.000000,15050.000000,14700.000000,14950.000000,10217.685547,211100
2001-10-12,14800.000000,15200.000000,14750.000000,14850.000000,10149.343750,141400
2001-10-15,14550.000000,14900.000000,14400.000000,14850.000000,10149.343750,228500
2001-10-16,14950.000000,15350.000000,14900.000000,15250.000000,10422.724609,356700
2001-10-17,15500.000000,16050.000000,15250.000000,15900.000000,10866.970703,608900
2001-10-18,15900.000000,16500.000000,15300.000000,16200.000000,11072.008789,495100
2001-10-19,16200.000000,16200.000000,15800.000000,16150.000000,11037.836914,421500
2001-10-22,16500.000000,16650.000000,15950.000000,16550.000000,11311.220703,409300
2001-10-23,16400.000000,16900.000000,16100.000000,16200.000000,11072.008789,511600
2001-10-24,15650.000000,17100.000000,15650.000000,16900.000000,11550.428711,589200
2001-10-25,17250.000000,17300.000000,16350.000000,16350.000000,11174.527344,104200
2001-10-26,16350.000000,16550.000000,16050.000000,16050.000000,10969.492188,107700
2001-10-29,16100.000000,16400.000000,15700.000000,15850.000000,10832.800781,153300
2001-10-30,15600.000000,16000.000000,15600.000000,15850.000000,10832.800781,101300
2001-10-31,16000.000000,16000.000000,15700.000000,16000.000000,10935.316406,207400
2001-11-01,15850.000000,16200.000000,15850.000000,16200.000000,11072.008789,79800
2001-11-02,16200.000000,16250.000000,15900.000000,15950.000000,10901.146484,142500
2001-11-05,16000.000000,16100.000000,15700.000000,16000.000000,10935.316406,211900
2001-11-06,16200.000000,16250.000000,15750.000000,15750.000000,10764.453125,409700
2001-11-07,15750.000000,16050.000000,15750.000000,15750.000000,10764.453125,168300
2001-11-08,15800.000000,16300.000000,15750.000000,16250.000000,11106.181641,318400
2001-11-09,null,null,null,null,null,null
2001-11-12,17100.000000,17400.000000,16850.000000,17200.000000,11755.467773,431200
2001-11-13,17200.000000,17850.000000,17050.000000,17800.000000,12165.541016,422600
2001-11-14,17800.000000,18000.000000,17250.000000,17500.000000,11960.503906,564400
2001-11-15,17500.000000,18200.000000,17200.000000,18000.000000,12302.233398,490800
2001-11-16,18100.000000,18200.000000,17200.000000,17650.000000,12063.024414,646300
2001-11-19,17100.000000,17750.000000,17100.000000,17300.000000,11823.811523,518100
2001-11-20,17500.000000,18800.000000,17500.000000,18000.000000,12302.233398,1145700
2001-11-21,18000.000000,18350.000000,17600.000000,17900.000000,12233.887695,529700
2001-11-22,17900.000000,18550.000000,17700.000000,18200.000000,12438.923828,359100
2001-11-23,18450.000000,19600.000000,18200.000000,19350.000000,13224.902344,742000
2001-11-26,19900.000000,21500.000000,19800.000000,21100.000000,14420.952148,1467800
2001-11-27,21100.000000,21250.000000,20300.000000,20800.000000,14215.913086,817700
2001-11-28,20800.000000,20800.000000,19100.000000,20000.000000,13669.147461,781900
2001-11-29,19200.000000,20100.000000,18750.000000,20050.000000,13703.318359,868100
2001-11-30,20050.000000,22000.000000,19800.000000,21700.000000,14831.024414,988300
2001-12-03,21900.000000,22150.000000,21400.000000,22100.000000,15104.408203,427400
2001-12-04,21500.000000,21800.000000,20700.000000,21000.000000,14352.603516,511700
2001-12-05,21500.000000,21850.000000,20900.000000,21600.000000,14762.679688,793000
2001-12-06,22250.000000,23250.000000,21800.000000,22000.000000,15036.063477,1404400
2001-12-07,22000.000000,23100.000000,21700.000000,23100.000000,15787.867188,592600
2001-12-10,22700.000000,22900.000000,20700.000000,21450.000000,14660.161133,492200
2001-12-11,21350.000000,21950.000000,20900.000000,21400.000000,14625.988281,404400
2001-12-12,20400.000000,21650.000000,20400.000000,21350.000000,14591.815430,416400
2001-12-13,21450.000000,22700.000000,21000.000000,22700.000000,15514.485352,515500
2001-12-14,22600.000000,22700.000000,21950.000000,22600.000000,15446.138672,430300
2001-12-17,21650.000000,22300.000000,21050.000000,21400.000000,14625.988281,332900
2001-12-18,21550.000000,21900.000000,20500.000000,20700.000000,14147.568359,353500
2001-12-19,21000.000000,21500.000000,19800.000000,20050.000000,13703.318359,516900
2001-12-20,20200.000000,20850.000000,20150.000000,20600.000000,14079.222656,288400
2001-12-21,19800.000000,20450.000000,19800.000000,20000.000000,13669.147461,230600
2001-12-24,20200.000000,21100.000000,20000.000000,20650.000000,14113.393555,200200
2001-12-25,null,null,null,null,null,null
2001-12-26,20150.000000,20650.000000,20150.000000,20400.000000,13942.532227,261400
2001-12-27,20500.000000,21200.000000,20200.000000,21000.000000,14900.415039,343600
2001-12-28,21300.000000,22000.000000,21300.000000,21750.000000,15432.569336,315300
2001-12-31,null,null,null,null,null,null
2002-01-01,null,null,null,null,null,null
2002-01-02,21750.000000,22200.000000,21400.000000,22000.000000,15609.957031,326600
2002-01-03,null,null,null,null,null,null
2002-01-04,23500.000000,25150.000000,23300.000000,25000.000000,17738.587891,702000
2002-01-07,25300.000000,25500.000000,24300.000000,24750.000000,17561.205078,469200
2002-01-08,24500.000000,25150.000000,24150.000000,24600.000000,17454.767578,271100
2002-01-09,24200.000000,24800.000000,23800.000000,24500.000000,17383.818359,300100
2002-01-10,24500.000000,26300.000000,24200.000000,25100.000000,17809.546875,270400
2002-01-11,25100.000000,25150.000000,24400.000000,25150.000000,17845.017578,292000
2002-01-14,25300.000000,25400.000000,23900.000000,24550.000000,17419.294922,324500
2002-01-15,24100.000000,24900.000000,23050.000000,23350.000000,16567.841797,347400
2002-01-16,23000.000000,23350.000000,22350.000000,22600.000000,16035.681641,698300
2002-01-17,22600.000000,23500.000000,22500.000000,23500.000000,16674.271484,330300
2002-01-18,23750.000000,24500.000000,23600.000000,24000.000000,17029.044922,249800
2002-01-21,23700.000000,24250.000000,23200.000000,24250.000000,17206.433594,114000
2002-01-22,24650.000000,26200.000000,24650.000000,25900.000000,18377.173828,874900
2002-01-23,25700.000000,28600.000000,25600.000000,28400.000000,20151.035156,1130500
2002-01-24,28400.000000,29800.000000,28100.000000,28650.000000,20328.421875,925700
2002-01-25,29500.000000,29750.000000,28500.000000,28700.000000,20363.898438,726800
2002-01-28,30000.000000,32800.000000,29100.000000,31650.000000,22457.054688,935200
2002-01-29,31650.000000,32000.000000,29900.000000,30750.000000,21818.462891,529900
2002-01-30,30100.000000,30550.000000,28150.000000,28600.000000,20292.941406,610000
2002-01-31,null,null,null,null,null,null
2002-02-01,29850.000000,31350.000000,29500.000000,29550.000000,20967.011719,446500
2002-02-04,30400.000000,30800.000000,28300.000000,28800.000000,20434.855469,344000
2002-02-05,28100.000000,28850.000000,28050.000000,28850.000000,20470.333984,489500
2002-02-06,29000.000000,30150.000000,29000.000000,29850.000000,21179.873047,561400
2002-02-07,30400.000000,30400.000000,29800.000000,30000.000000,21286.304688,485200
2002-02-08,29500.000000,30050.000000,29200.000000,29650.000000,21037.962891,319700
2002-02-11,null,null,null,null,null,null
2002-02-12,null,null,null,null,null,null
2002-02-13,null,null,null,null,null,null
2002-02-14,30300.000000,31900.000000,29850.000000,31750.000000,22528.007813,672200
2002-02-15,31250.000000,33550.000000,31250.000000,33550.000000,23805.183594,426800
2002-02-18,33200.000000,35500.000000,33050.000000,35500.000000,25188.796875,460800
2002-02-19,35200.000000,35500.000000,33350.000000,33550.000000,23805.183594,563300
2002-02-20,33000.000000,34250.000000,32400.000000,33250.000000,23592.322266,548500
2002-02-21,34500.000000,34600.000000,32850.000000,33500.000000,23769.708984,326400
2002-02-22,32100.000000,34700.000000,32100.000000,34600.000000,24550.203125,289900
2002-02-25,35750.000000,37200.000000,35500.000000,36000.000000,25543.568359,713600
2002-02-26,37800.000000,40000.000000,37100.000000,37800.000000,26820.746094,890700
2002-02-27,38000.000000,38700.000000,37300.000000,38000.000000,26962.654297,612700
2002-02-28,38500.000000,38500.000000,37200.000000,37200.000000,26395.015625,677800
2002-03-01,null,null,null,null,null,null
2002-03-04,37700.000000,38700.000000,36500.000000,36500.000000,25898.333984,1001700
2002-03-05,37000.000000,38000.000000,35950.000000,36200.000000,25685.474609,756100
2002-03-06,37000.000000,38600.000000,36900.000000,38000.000000,26962.654297,992900
2002-03-07,38300.000000,39750.000000,38000.000000,38000.000000,26962.654297,811500
2002-03-08,38000.000000,38300.000000,36600.000000,38100.000000,27033.609375,594300
2002-03-11,38100.000000,39600.000000,37500.000000,39600.000000,28097.921875,334800
2002-03-12,40000.000000,42850.000000,39900.000000,42850.000000,30403.937500,709200
2002-03-13,42300.000000,42800.000000,40950.000000,41950.000000,29765.349609,651600
2002-03-14,41950.000000,42300.000000,40400.000000,41700.000000,29587.962891,633500
2002-03-15,41550.000000,41550.000000,40750.000000,40850.000000,28984.855469,862000
2002-03-18,42950.000000,43000.000000,41350.000000,42100.000000,29871.773438,605400
2002-03-19,42300.000000,44200.000000,42100.000000,42500.000000,30155.597656,754800
2002-03-20,42500.000000,42500.000000,41050.000000,41300.000000,29304.142578,631300
2002-03-21,40150.000000,42000.000000,40150.000000,40900.000000,29020.328125,344400
2002-03-22,41800.000000,42450.000000,34800.000000,34800.000000,24692.117188,587800
2002-03-25,40000.000000,40000.000000,40000.000000,40000.000000,28381.742188,241700
2002-03-26,40500.000000,41800.000000,40400.000000,41400.000000,29375.097656,1006500
2002-03-27,41800.000000,43500.000000,41000.000000,43200.000000,30652.277344,723900
2002-03-28,44000.000000,45050.000000,42600.000000,43700.000000,31007.048828,643900
2002-03-29,43500.000000,44550.000000,42550.000000,43700.000000,31007.048828,315300
2002-04-01,43500.000000,43700.000000,42200.000000,42700.000000,30297.513672,333400
2002-04-02,42700.000000,45650.000000,42150.000000,45500.000000,32284.224609,756900
2002-04-03,45400.000000,51000.000000,45100.000000,50000.000000,35477.175781,1361700
2002-04-04,50000.000000,52700.000000,48100.000000,49500.000000,35122.410156,1053300
2002-04-05,null,null,null,null,null,null
2002-04-08,49700.000000,49700.000000,45700.000000,46500.000000,32993.777344,1247500
2002-04-09,46050.000000,46550.000000,44650.000000,44800.000000,31787.550781,581400
2002-04-10,43500.000000,44400.000000,40700.000000,41800.000000,29658.916016,992400
2002-04-11,41800.000000,43300.000000,41200.000000,42400.000000,30084.648438,1143500
2002-04-12,41500.000000,43150.000000,41300.000000,42800.000000,30368.457031,443800
2002-04-15,41400.000000,44200.000000,41400.000000,44000.000000,31219.914063,609300
2002-04-16,44200.000000,45600.000000,43800.000000,45100.000000,32000.412109,456900
2002-04-17,47150.000000,49050.000000,46700.000000,47750.000000,33880.703125,993800
2002-04-18,47500.000000,49750.000000,47300.000000,48100.000000,34129.046875,714500
2002-04-19,49400.000000,53400.000000,49350.000000,52800.000000,37463.898438,1846400
2002-04-22,53100.000000,53500.000000,48900.000000,50100.000000,35548.128906,958800
2002-04-23,50500.000000,52000.000000,49000.000000,51200.000000,36328.625000,507600
2002-04-24,50400.000000,51200.000000,43600.000000,43600.000000,30936.101563,2806100
2002-04-25,41000.000000,42000.000000,37100.000000,39900.000000,28310.783203,3799000
2002-04-26,41500.000000,43000.000000,39200.000000,43000.000000,30510.369141,2206500
2002-04-29,41800.000000,42600.000000,39300.000000,41850.000000,29694.398438,1217600
2002-04-30,40800.000000,41250.000000,38300.000000,39100.000000,27743.150391,1275700
2002-05-01,null,null,null,null,null,null
2002-05-02,39500.000000,40200.000000,38050.000000,39600.000000,28097.921875,1286800
2002-05-03,38500.000000,40750.000000,38400.000000,40600.000000,28807.466797,657500
2002-05-06,39500.000000,40250.000000,38800.000000,38850.000000,27565.765625,472600
2002-05-07,38100.000000,38600.000000,37150.000000,38600.000000,27388.382813,800800
2002-05-08,39500.000000,40350.000000,39150.000000,40000.000000,28381.742188,597700
2002-05-09,40800.000000,41500.000000,39200.000000,40100.000000,28452.695313,621600
2002-05-10,39500.000000,40000.000000,38650.000000,39000.000000,27672.199219,402300
2002-05-13,37500.000000,39000.000000,37500.000000,38200.000000,27104.564453,269400
2002-05-14,38500.000000,39000.000000,36300.000000,37200.000000,26395.015625,694600
2002-05-15,38000.000000,40400.000000,37650.000000,40100.000000,28452.695313,886000
2002-05-16,40100.000000,40350.000000,39550.000000,40050.000000,28417.212891,462000
2002-05-17,40850.000000,41400.000000,40500.000000,41000.000000,29091.287109,515800
2002-05-20,41000.000000,42550.000000,40650.000000,41600.000000,29517.013672,377600
2002-05-21,40300.000000,41300.000000,40000.000000,40000.000000,28381.742188,282500
2002-05-22,40000.000000,40200.000000,38650.000000,40200.000000,28523.648438,468700
2002-05-23,39300.000000,40500.000000,39300.000000,39800.000000,28239.830078,247700
2002-05-24,39500.000000,40700.000000,39500.000000,40100.000000,28452.695313,258800
2002-05-27,39800.000000,40500.000000,39800.000000,40000.000000,28381.742188,157800
2002-05-28,40200.000000,40600.000000,39800.000000,40400.000000,28665.554688,158600
2002-05-29,40200.000000,41550.000000,39900.000000,41250.000000,29268.667969,775100
2002-05-30,40500.000000,41700.000000,39600.000000,40000.000000,28381.742188,733700
2002-05-31,40700.000000,41250.000000,39500.000000,39900.000000,28310.783203,468000
2002-06-03,39600.000000,41000.000000,39100.000000,41000.000000,29091.287109,313300
2002-06-04,39600.000000,43400.000000,39600.000000,43150.000000,30616.798828,593100
2002-06-05,44000.000000,46200.000000,43800.000000,45000.000000,31929.464844,1343200
2002-06-06,null,null,null,null,null,null
2002-06-07,44200.000000,45350.000000,43500.000000,45250.000000,32106.847656,626900
2002-06-10,47500.000000,48100.000000,46600.000000,47850.000000,33951.652344,752700
2002-06-11,47850.000000,48450.000000,46700.000000,47900.000000,33987.132813,637900
2002-06-12,47000.000000,47800.000000,45800.000000,47300.000000,33561.406250,866100
2002-06-13,null,null,null,null,null,null
2002-06-14,45500.000000,46400.000000,43200.000000,43400.000000,30794.191406,1059700
2002-06-17,43400.000000,44400.000000,42850.000000,43850.000000,31113.484375,477100
2002-06-18,44500.000000,44700.000000,43300.000000,43300.000000,30723.228516,322800
2002-06-19,42200.000000,42900.000000,40300.000000,41550.000000,29481.535156,584900
2002-06-20,40750.000000,41300.000000,40100.000000,41000.000000,29091.287109,494700
2002-06-21,40550.000000,43000.000000,40200.000000,41500.000000,29446.056641,451100
2002-06-24,41550.000000,42300.000000,39800.000000,42050.000000,29836.302734,463800
2002-06-25,43300.000000,44550.000000,42150.000000,42150.000000,29907.259766,1092500
2002-06-26,41500.000000,41500.000000,37850.000000,38850.000000,27565.765625,515800
2002-06-27,40000.000000,41250.000000,39550.000000,41250.000000,29268.667969,526300
2002-06-28,42000.000000,43500.000000,41700.000000,43500.000000,30865.138672,402600
2002-07-01,null,null,null,null,null,null
2002-07-02,41700.000000,42950.000000,41600.000000,42350.000000,30049.166016,317500
2002-07-03,42000.000000,43200.000000,41000.000000,42000.000000,29800.830078,271000
2002-07-04,42600.000000,43550.000000,42150.000000,43300.000000,30723.228516,459500
2002-07-05,43600.000000,47400.000000,43500.000000,46050.000000,32674.482422,1125700
2002-07-08,47200.000000,48200.000000,47000.000000,47000.000000,33348.542969,743300
2002-07-09,47000.000000,47400.000000,45300.000000,47400.000000,33632.363281,707300
2002-07-10,47000.000000,48200.000000,46500.000000,47700.000000,33845.226563,585200
2002-07-11,47000.000000,48300.000000,46300.000000,47400.000000,33632.363281,558400
2002-07-12,47600.000000,50000.000000,46800.000000,49650.000000,35228.835938,673800
2002-07-15,49650.000000,50900.000000,47900.000000,47900.000000,33987.132813,746700
2002-07-16,47900.000000,48900.000000,45800.000000,46100.000000,32709.957031,399300
2002-07-17,null,null,null,null,null,null
2002-07-18,47200.000000,47600.000000,44550.000000,46500.000000,32993.777344,1108000
2002-07-19,46500.000000,48150.000000,45750.000000,47450.000000,33667.839844,1026300
2002-07-22,44500.000000,45900.000000,42900.000000,43400.000000,30794.191406,873600
2002-07-23,42600.000000,44400.000000,42600.000000,44250.000000,31397.298828,499500
2002-07-24,43800.000000,44700.000000,41400.000000,43400.000000,30794.191406,712200
2002-07-25,45000.000000,45500.000000,43250.000000,43250.000000,30687.759766,526900
2002-07-26,42500.000000,43250.000000,40600.000000,41300.000000,29304.142578,585500
2002-07-29,41500.000000,42100.000000,40800.000000,41400.000000,29375.097656,343700
2002-07-30,43650.000000,43650.000000,42400.000000,43650.000000,30971.568359,642800
2002-07-31,43950.000000,44300.000000,43300.000000,43500.000000,30865.138672,432600
2002-08-01,42650.000000,43300.000000,41950.000000,42550.000000,30191.074219,332900
2002-08-02,41800.000000,41900.000000,41150.000000,41900.000000,29729.871094,191100
2002-08-05,41500.000000,41800.000000,38650.000000,39000.000000,27672.199219,444000
2002-08-06,39800.000000,39900.000000,37800.000000,39500.000000,28026.968750,3703800
2002-08-07,40000.000000,40400.000000,38400.000000,39000.000000,27672.199219,376700
2002-08-08,39500.000000,40350.000000,39200.000000,39850.000000,28275.312500,382400
2002-08-09,40000.000000,40600.000000,39300.000000,39800.000000,28239.830078,298200
2002-08-12,39500.000000,40400.000000,38900.000000,39500.000000,28026.968750,171100
2002-08-13,39100.000000,41100.000000,39100.000000,41100.000000,29162.238281,364400
2002-08-14,40100.000000,42500.000000,40000.000000,41850.000000,29694.398438,379600
2002-08-15,null,null,null,null,null,null
2002-08-16,42250.000000,42500.000000,40300.000000,41050.000000,29126.761719,1492700
2002-08-19,41050.000000,41400.000000,40350.000000,40550.000000,28771.984375,683600
2002-08-20,41500.000000,42100.000000,41200.000000,42100.000000,29871.773438,513700
2002-08-21,42400.000000,43800.000000,41600.000000,43700.000000,31007.048828,335500
2002-08-22,44000.000000,44400.000000,43500.000000,44100.000000,31290.875000,491000
2002-08-23,null,null,null,null,null,null
2002-08-26,43700.000000,43900.000000,42750.000000,43800.000000,31078.001953,123900
2002-08-27,43700.000000,43950.000000,43050.000000,43900.000000,31148.960938,161700
2002-08-28,43000.000000,43750.000000,43000.000000,43600.000000,30936.101563,308500
2002-08-29,42800.000000,43300.000000,41950.000000,43000.000000,30510.369141,301300
2002-08-30,43100.000000,43650.000000,42150.000000,43500.000000,30865.138672,439300
2002-09-02,43600.000000,44900.000000,43600.000000,44900.000000,31858.507813,462900
2002-09-03,45250.000000,45400.000000,43800.000000,43900.000000,31148.960938,293400
2002-09-04,42600.000000,43100.000000,42100.000000,43100.000000,30581.330078,299600
2002-09-05,43200.000000,43400.000000,42300.000000,42750.000000,30332.984375,358600
2002-09-06,42150.000000,42400.000000,41000.000000,42000.000000,29800.830078,1413600
2002-09-09,41000.000000,41900.000000,40500.000000,40800.000000,28949.376953,205300
2002-09-10,40100.000000,42000.000000,40100.000000,42000.000000,29800.830078,213100
2002-09-11,42000.000000,42550.000000,41650.000000,42200.000000,29942.734375,227200
2002-09-12,41500.000000,42600.000000,41500.000000,42550.000000,30191.074219,322500
